matrix_index,id,is_seed,olfactory_influence_norm_unsigned_forward_steady_state
628,720575940604510892,False,0.0018250901190357215
629,720575940604511776,False,0.0001227430903716574
630,720575940604515006,False,0.0005414473983437291
631,720575940604516710,False,0.0004931390629617705
632,720575940604517809,False,0.0009086709360120443
633,720575940604518432,False,0.010004284197275302
634,720575940604518944,False,0.006946142701711451
635,720575940604519014,False,0.0003028509128833469
636,720575940604521952,False,0.0001412482659228289
637,720575940604525792,False,0.00011147198179305495
638,720575940604527038,False,0.0006582222921438191
639,720575940604529580,False,0.00021273284910968885
640,720575940604532913,False,0.0016468838594993665
641,720575940604533862,False,0.0001736016126057309
642,720575940604536934,False,0.0008200475392325662
643,720575940604539825,False,0.002983745356333199
644,720575940604541798,False,0.0003394401157536829
645,720575940604542176,False,0.021065403870098857
646,720575940604543968,False,0.021224409518751642
647,720575940604544358,False,9.917057370311004e-05
648,720575940604550944,False,0.00035878020752626435
649,720575940604552894,True,1.2805541160595613
650,720575940604557792,False,0.4251623673439024
651,720575940604561510,False,0.0003186070243006574
652,720575940604561766,False,0.008894981199299677
653,720575940604564512,False,0.0002739728394048723
654,720575940604565280,False,0.00038371757433872296
655,720575940604565350,False,0.010765694811897165
656,720575940604567486,False,0.00024352994403366507
657,720575940604568521,False,0.19552112641798758
658,720575940604569824,False,0.004561496329604009
659,720575940604575712,False,0.009356866333747669
660,720575940604576689,False,0.33749179052655875
661,720575940604578732,False,0.002629922681362522
662,720575940604579500,False,0.0006033359279980917
663,720575940604581152,False,0.02387299310291276
